customer_id,gender,senior_citizen,tenure,contract,payment_method,monthly_charges,total_charges,internet_service,tech_support,online_security,paperless_billing,churn
CF-10281,Male,1,35,Month-to-month,Bank transfer,22.58,761.37,No,Yes,No,Yes,1
CF-10282,Male,0,48,One year,Electronic check,71.76,3326.19,DSL,Yes,No,Yes,0
CF-10283,Male,0,35,Month-to-month,Bank transfer,44.91,1732.81,DSL,Yes,No,No,0
CF-10284,Male,0,32,One year,Electronic check,24.02,686.1,No,No,Yes,No,0
CF-10285,Male,0,68,Month-to-month,Credit card,81.25,5895.56,Fiber optic,No,Yes,Yes,1
CF-10286,Male,0,11,Two year,Bank transfer,20.2,242.04,No,No,No,Yes,0
CF-10287,Female,1,41,Month-to-month,Bank transfer,18.0,764.53,No,No,Yes,No,1
CF-10288,Female,1,39,Two year,Credit card,22.94,867.97,No,Yes,Yes,No,0
CF-10289,Male,0,34,Month-to-month,Bank transfer,73.08,2672.6,Fiber optic,No,No,Yes,0
CF-10290,Female,0,58,Month-to-month,Mailed check,71.61,4031.66,Fiber optic,No,No,No,1
CF-10291,Female,0,19,Two year,Electronic check,58.95,1061.42,DSL,No,Yes,Yes,0
CF-10292,Female,0,69,One year,Bank transfer,46.92,3129.68,DSL,No,Yes,Yes,0
CF-10293,Female,0,24,One year,Mailed check,42.29,970.09,DSL,No,Yes,Yes,0
CF-10294,Female,0,39,Month-to-month,Electronic check,30.96,1126.79,No,Yes,No,Yes,1
CF-10295,Male,1,38,One year,Credit card,53.01,2128.39,DSL,No,No,Yes,0
CF-10296,Female,0,62,Two year,Electronic check,74.9,4381.86,Fiber optic,No,Yes,No,0
CF-10297,Male,0,32,One year,Bank transfer,86.12,2723.38,Fiber optic,No,Yes,No,1
CF-10298,Male,1,20,Month-to-month,Electronic check,73.56,1329.04,Fiber optic,Yes,Yes,Yes,1
CF-10299,Male,0,1,One year,Mailed check,88.54,87.82,Fiber optic,No,Yes,No,1
CF-10300,Male,0,26,One year,Credit card,84.92,2032.71,Fiber optic,Yes,Yes,No,0
CF-10301,Female,1,60,Two year,Electronic check,46.57,2568.35,DSL,No,No,Yes,0
CF-10302,Female,0,0,Month-to-month,Bank transfer,40.76,40.09,DSL,No,Yes,Yes,0
CF-10303,Female,0,65,Month-to-month,Bank transfer,42.95,2940.88,DSL,Yes,Yes,Yes,0
CF-10304,Male,0,39,Two year,Credit card,63.0,2497.36,Fiber optic,No,No,No,0
CF-10305,Female,0,10,Month-to-month,Electronic check,47.14,481.09,DSL,Yes,Yes,Yes,1
CF-10306,Female,0,22,One year,Credit card,52.29,1129.91,DSL,No,Yes,No,0
CF-10307,Female,0,40,Month-to-month,Mailed check,18.0,698.3,No,No,Yes,No,0
CF-10308,Female,0,23,Month-to-month,Mailed check,40.06,955.9,DSL,Yes,Yes,No,0
CF-10309,Female,0,7,One year,Mailed check,38.82,259.84,DSL,No,Yes,Yes,1
CF-10310,Female,0,48,Month-to-month,Mailed check,50.54,2523.12,DSL,Yes,No,Yes,0
CF-10311,Male,0,49,Month-to-month,Mailed check,43.89,2288.59,DSL,No,Yes,Yes,1
CF-10312,Male,1,8,One year,Electronic check,21.84,164.15,No,No,No,No,0
CF-10313,Male,0,20,One year,Mailed check,94.29,1788.37,Fiber optic,Yes,No,No,1
CF-10314,Male,1,17,Two year,Bank transfer,89.24,1452.24,Fiber optic,No,Yes,No,0
CF-10315,Female,1,48,Month-to-month,Mailed check,96.05,4158.5,Fiber optic,No,Yes,No,0
CF-10316,Female,1,53,Month-to-month,Electronic check,32.38,1650.64,DSL,No,Yes,Yes,0
CF-10317,Female,0,53,Two year,Mailed check,39.3,2224.72,DSL,No,Yes,Yes,0
CF-10318,Male,0,68,Month-to-month,Mailed check,53.29,3360.15,DSL,No,No,Yes,0
CF-10319,Female,0,56,Month-to-month,Bank transfer,73.91,4426.67,Fiber optic,No,Yes,Yes,1
CF-10320,Male,0,23,Month-to-month,Credit card,92.75,2056.44,Fiber optic,Yes,No,Yes,1
CF-10321,Male,0,7,Month-to-month,Mailed check,31.86,249.08,No,Yes,No,Yes,1
CF-10322,Male,0,44,Two year,Bank transfer,92.21,3850.69,Fiber optic,No,No,No,1
CF-10323,Female,0,66,One year,Electronic check,39.38,2550.64,No,Yes,No,Yes,0
CF-10324,Female,0,71,One year,Credit card,87.55,5814.42,Fiber optic,No,No,Yes,1
CF-10325,Female,0,16,Month-to-month,Electronic check,50.29,763.39,DSL,Yes,No,Yes,0
CF-10326,Male,0,17,Month-to-month,Mailed check,46.12,839.15,DSL,No,No,Yes,0
CF-10327,Female,0,2,Month-to-month,Electronic check,44.25,90.13,DSL,No,Yes,Yes,1
CF-10328,Female,0,10,Month-to-month,Electronic check,71.45,751.46,Fiber optic,Yes,Yes,Yes,1
CF-10329,Female,1,40,Month-to-month,Credit card,43.25,1576.14,No,Yes,Yes,Yes,0
CF-10330,Female,0,39,Month-to-month,Electronic check,53.71,2156.04,DSL,No,Yes,No,0
CF-10331,Female,0,27,Month-to-month,Electronic check,43.89,1104.11,DSL,No,No,Yes,0
CF-10332,Male,0,22,One year,Electronic check,58.74,1175.67,DSL,No,Yes,Yes,0
CF-10333,Male,1,60,One year,Credit card,72.33,4358.57,Fiber optic,No,No,Yes,0
CF-10334,Female,0,33,Month-to-month,Bank transfer,30.46,1008.91,DSL,No,No,Yes,0
CF-10335,Female,0,59,Month-to-month,Credit card,94.07,5512.39,Fiber optic,Yes,Yes,Yes,1
CF-10336,Female,0,70,One year,Credit card,73.49,5314.34,Fiber optic,Yes,No,Yes,1
CF-10337,Female,1,23,One year,Credit card,52.24,1252.48,DSL,Yes,Yes,No,0
CF-10338,Female,0,14,Two year,Mailed check,55.86,843.18,DSL,Yes,No,No,0
CF-10339,Female,0,69,Month-to-month,Electronic check,81.47,5163.73,Fiber optic,No,No,No,1
CF-10340,Female,0,46,Two year,Electronic check,85.64,4255.07,Fiber optic,No,Yes,Yes,0
CF-10341,Female,0,21,Month-to-month,Electronic check,83.23,1927.75,Fiber optic,No,No,Yes,1
CF-10342,Female,0,45,Month-to-month,Bank transfer,82.95,3613.4,Fiber optic,No,Yes,Yes,0
CF-10343,Male,0,37,Month-to-month,Electronic check,39.88,1313.09,DSL,No,No,No,0
CF-10344,Female,0,66,Month-to-month,Electronic check,87.65,5246.85,Fiber optic,Yes,No,Yes,1
CF-10345,Male,0,18,Month-to-month,Bank transfer,18.0,311.78,No,No,Yes,No,1
CF-10346,Female,0,72,Month-to-month,Electronic check,92.06,7363.06,Fiber optic,No,No,Yes,1
CF-10347,Female,1,68,One year,Electronic check,65.38,4405.94,Fiber optic,No,No,Yes,1
CF-10348,Male,0,13,Month-to-month,Electronic check,19.88,246.29,No,No,No,Yes,0
CF-10349,Male,0,12,Month-to-month,Bank transfer,66.13,752.99,Fiber optic,No,No,Yes,0
CF-10350,Male,0,38,Month-to-month,Electronic check,71.43,2471.78,Fiber optic,No,No,No,0
CF-10351,Female,0,3,Month-to-month,Electronic check,23.12,72.31,No,No,Yes,No,1
CF-10352,Male,1,21,Month-to-month,Electronic check,18.24,377.09,No,No,No,Yes,1
CF-10353,Female,0,31,Month-to-month,Bank transfer,57.3,1982.33,DSL,No,No,Yes,1
CF-10354,Female,1,70,Month-to-month,Electronic check,87.04,6261.53,Fiber optic,Yes,Yes,No,1
CF-10355,Female,0,72,One year,Electronic check,42.83,3206.48,DSL,No,Yes,Yes,1
CF-10356,Male,0,11,Two year,Credit card,28.8,309.03,No,Yes,Yes,No,0
CF-10357,Male,0,65,Month-to-month,Credit card,33.98,2042.03,No,No,Yes,Yes,1
CF-10358,Female,0,6,One year,Electronic check,86.18,484.81,Fiber optic,No,Yes,No,1
CF-10359,Male,1,54,Two year,Electronic check,67.75,3321.35,Fiber optic,No,Yes,No,0
CF-10360,Male,0,61,Two year,Electronic check,78.87,5025.76,Fiber optic,Yes,No,Yes,0
CF-10361,Female,0,65,One year,Bank transfer,82.27,5170.57,Fiber optic,No,Yes,Yes,0
CF-10362,Female,0,16,Two year,Electronic check,50.18,840.74,DSL,No,Yes,Yes,0
CF-10363,Male,0,65,Two year,Credit card,75.55,4901.69,Fiber optic,Yes,No,Yes,0
CF-10364,Female,0,8,Two year,Credit card,84.74,659.23,Fiber optic,No,Yes,No,0
CF-10365,Female,0,37,Month-to-month,Bank transfer,76.98,2619.9,Fiber optic,Yes,Yes,Yes,0
CF-10366,Male,0,34,Month-to-month,Electronic check,58.73,2012.99,DSL,No,No,Yes,0
CF-10367,Female,0,23,Month-to-month,Credit card,89.77,2016.98,Fiber optic,Yes,No,No,0
CF-10368,Male,0,1,Month-to-month,Bank transfer,67.81,70.8,Fiber optic,No,No,No,1
CF-10369,Female,0,56,Month-to-month,Bank transfer,73.24,3884.37,Fiber optic,No,Yes,Yes,0
CF-10370,Female,1,24,Month-to-month,Electronic check,18.08,445.62,No,No,Yes,No,1
CF-10371,Female,0,48,One year,Bank transfer,86.44,4516.11,Fiber optic,Yes,No,Yes,0
CF-10372,Male,0,29,One year,Credit card,45.16,1317.96,DSL,No,No,No,0
CF-10373,Female,1,27,Two year,Credit card,67.69,1895.47,Fiber optic,No,No,Yes,1
CF-10374,Female,0,64,Month-to-month,Bank transfer,72.45,4749.54,Fiber optic,Yes,No,No,0
CF-10375,Male,0,6,Month-to-month,Mailed check,89.94,595.7,Fiber optic,Yes,Yes,Yes,1
CF-10376,Male,0,53,Two year,Mailed check,87.58,4698.8,Fiber optic,Yes,Yes,Yes,0
CF-10377,Female,0,54,Two year,Bank transfer,78.95,4399.72,Fiber optic,No,No,No,0
CF-10378,Male,1,27,Two year,Credit card,56.44,1505.32,DSL,Yes,No,Yes,0
CF-10379,Female,0,19,Two year,Bank transfer,41.43,742.72,DSL,No,Yes,Yes,0
CF-10380,Female,0,0,Two year,Electronic check,79.66,73.09,Fiber optic,No,No,Yes,1
CF-10381,Female,0,68,Month-to-month,Electronic check,69.85,5063.36,DSL,No,Yes,No,1
CF-10382,Male,0,69,Month-to-month,Bank transfer,57.57,3692.27,DSL,No,No,Yes,0
CF-10383,Female,1,17,Month-to-month,Credit card,75.4,1326.34,Fiber optic,No,Yes,Yes,0
CF-10384,Female,0,2,One year,Electronic check,80.29,162.98,Fiber optic,Yes,No,Yes,0
CF-10385,Female,0,8,Two year,Mailed check,52.26,436.92,Fiber optic,No,Yes,No,1
CF-10386,Male,0,4,Month-to-month,Credit card,94.62,363.01,Fiber optic,Yes,No,No,1
CF-10387,Female,0,60,One year,Mailed check,61.08,3454.28,DSL,Yes,No,Yes,0
CF-10388,Male,0,65,Month-to-month,Electronic check,18.11,1192.1,No,No,Yes,Yes,0
CF-10389,Female,0,11,Month-to-month,Mailed check,18.0,192.55,No,Yes,No,Yes,1
CF-10390,Male,0,54,Month-to-month,Mailed check,19.6,969.64,No,Yes,No,Yes,1
CF-10391,Female,1,13,Month-to-month,Electronic check,82.0,1179.33,Fiber optic,No,No,No,1
CF-10392,Female,1,26,Two year,Bank transfer,84.2,2063.35,Fiber optic,Yes,Yes,No,0
CF-10393,Female,0,43,Month-to-month,Bank transfer,91.22,3649.39,Fiber optic,Yes,No,No,0
CF-10394,Male,1,52,Two year,Bank transfer,78.78,3996.08,Fiber optic,No,No,No,1
CF-10395,Male,0,63,One year,Bank transfer,86.7,5818.07,Fiber optic,No,No,Yes,0
CF-10396,Male,0,3,Month-to-month,Electronic check,81.33,209.83,Fiber optic,No,No,No,1
CF-10397,Male,0,14,Month-to-month,Electronic check,61.46,912.23,DSL,Yes,No,Yes,1
CF-10398,Male,0,20,Two year,Electronic check,59.19,1107.22,Fiber optic,No,Yes,No,0
CF-10399,Female,0,22,Month-to-month,Electronic check,66.89,1480.22,Fiber optic,No,Yes,Yes,0
CF-10400,Male,0,72,Two year,Bank transfer,50.72,3467.2,DSL,Yes,Yes,Yes,0
CF-10401,Male,0,56,Month-to-month,Electronic check,94.72,5885.22,Fiber optic,Yes,Yes,No,0
CF-10402,Male,0,23,One year,Bank transfer,46.92,1076.44,No,Yes,Yes,Yes,0
CF-10403,Male,0,70,Two year,Electronic check,76.52,5075.27,Fiber optic,No,Yes,No,0
CF-10404,Male,0,36,Month-to-month,Electronic check,48.5,1697.0,DSL,Yes,No,No,1
CF-10405,Male,0,36,Month-to-month,Electronic check,60.41,2164.71,Fiber optic,No,No,No,0
CF-10406,Male,0,31,Two year,Mailed check,54.77,1698.99,DSL,No,Yes,Yes,0
CF-10407,Male,0,10,Month-to-month,Bank transfer,80.05,813.57,Fiber optic,Yes,No,Yes,1
CF-10408,Female,0,68,Month-to-month,Credit card,104.63,7043.09,Fiber optic,No,No,No,0
CF-10409,Male,0,1,Month-to-month,Electronic check,47.35,42.96,DSL,Yes,No,Yes,0
CF-10410,Female,0,12,Month-to-month,Bank transfer,103.95,1209.46,Fiber optic,Yes,No,Yes,0
CF-10411,Male,0,16,One year,Bank transfer,84.74,1391.63,Fiber optic,No,No,No,0
CF-10412,Male,0,20,One year,Electronic check,18.0,341.93,No,No,No,No,1
CF-10413,Female,0,9,Month-to-month,Electronic check,80.09,742.7,Fiber optic,No,No,No,1
CF-10414,Male,0,1,Two year,Electronic check,53.94,53.5,DSL,No,No,Yes,0
CF-10415,Female,1,49,Month-to-month,Electronic check,51.97,2487.8,DSL,Yes,Yes,Yes,1
CF-10416,Male,1,70,Month-to-month,Credit card,85.54,6356.94,Fiber optic,No,No,No,0
CF-10417,Male,0,8,One year,Mailed check,61.34,434.64,DSL,Yes,No,Yes,1
CF-10418,Female,0,21,Two year,Mailed check,83.37,1662.32,Fiber optic,No,No,Yes,0
CF-10419,Male,0,36,Month-to-month,Bank transfer,46.85,1794.45,DSL,No,No,Yes,0
CF-10420,Male,0,67,Month-to-month,Mailed check,74.43,5484.51,Fiber optic,Yes,Yes,No,1
CF-10421,Female,0,50,Month-to-month,Bank transfer,77.31,4357.04,Fiber optic,No,Yes,Yes,1
CF-10422,Male,0,55,Two year,Electronic check,79.58,4346.36,Fiber optic,No,No,Yes,0
CF-10423,Male,0,42,Month-to-month,Mailed check,18.0,769.21,No,No,No,Yes,0
CF-10424,Male,0,30,Month-to-month,Electronic check,55.52,1730.63,DSL,Yes,No,Yes,0
CF-10425,Male,0,14,One year,Electronic check,29.13,434.94,No,Yes,No,No,0
CF-10426,Male,0,63,Month-to-month,Electronic check,42.33,2690.22,DSL,Yes,No,No,1
CF-10427,Male,0,58,Month-to-month,Bank transfer,51.0,3092.79,DSL,Yes,No,No,0
CF-10428,Female,0,1,Month-to-month,Bank transfer,44.19,44.97,DSL,No,Yes,Yes,1
CF-10429,Male,0,52,Month-to-month,Bank transfer,47.37,2515.79,No,Yes,No,Yes,0
CF-10430,Male,0,6,Month-to-month,Electronic check,55.98,314.01,DSL,Yes,Yes,Yes,1
CF-10431,Male,0,53,Two year,Credit card,87.32,4490.27,Fiber optic,No,No,No,0
CF-10432,Female,0,60,One year,Electronic check,52.94,3045.0,DSL,Yes,Yes,Yes,0
CF-10433,Male,0,9,One year,Credit card,30.13,249.11,DSL,No,No,Yes,0
CF-10434,Female,0,31,Two year,Bank transfer,84.05,2321.29,Fiber optic,No,Yes,Yes,0
CF-10435,Male,0,9,Month-to-month,Bank transfer,79.08,686.51,Fiber optic,Yes,Yes,No,1
CF-10436,Male,0,41,Month-to-month,Mailed check,74.98,2994.76,Fiber optic,No,No,No,0
CF-10437,Female,0,67,Two year,Bank transfer,20.52,1369.76,No,Yes,No,Yes,0
CF-10438,Female,0,5,Month-to-month,Bank transfer,78.65,402.43,Fiber optic,No,Yes,No,1
CF-10439,Male,1,29,One year,Electronic check,56.59,1643.22,DSL,No,No,Yes,0
CF-10440,Male,0,71,One year,Credit card,55.39,3832.74,DSL,No,Yes,No,0
CF-10441,Male,0,21,Month-to-month,Electronic check,61.28,1203.35,DSL,No,Yes,No,0
CF-10442,Female,0,9,Month-to-month,Mailed check,93.55,877.84,Fiber optic,No,Yes,No,1
CF-10443,Male,0,35,Month-to-month,Bank transfer,18.0,619.85,No,No,No,No,1
CF-10444,Male,1,37,Month-to-month,Credit card,43.26,1542.95,DSL,Yes,No,Yes,0
CF-10445,Female,0,48,Month-to-month,Mailed check,68.73,3229.14,Fiber optic,Yes,No,Yes,0
CF-10446,Female,0,22,Month-to-month,Electronic check,83.69,1741.82,Fiber optic,No,No,No,0
CF-10447,Female,0,69,Two year,Mailed check,71.76,4744.27,Fiber optic,No,No,No,0
CF-10448,Male,0,38,Two year,Electronic check,73.6,2674.45,Fiber optic,No,No,Yes,0
CF-10449,Female,0,20,Two year,Mailed check,45.05,876.46,DSL,No,No,Yes,0
CF-10450,Female,0,70,Month-to-month,Mailed check,33.44,2409.49,No,Yes,Yes,Yes,0
CF-10451,Female,0,67,Month-to-month,Bank transfer,40.63,2761.48,DSL,Yes,Yes,Yes,0
CF-10452,Female,0,36,Month-to-month,Electronic check,35.67,1390.45,DSL,No,Yes,No,1
CF-10453,Male,0,1,Month-to-month,Electronic check,54.01,57.4,DSL,Yes,No,Yes,0
CF-10454,Male,0,43,Two year,Mailed check,57.79,2751.82,DSL,No,No,No,0
CF-10455,Male,0,40,Month-to-month,Electronic check,22.77,932.25,No,No,Yes,Yes,1
CF-10456,Male,0,10,Month-to-month,Electronic check,70.88,724.81,Fiber optic,No,No,No,0
CF-10457,Male,0,46,Two year,Mailed check,18.0,795.51,No,No,No,No,0
CF-10458,Female,0,61,Month-to-month,Mailed check,86.57,5489.68,Fiber optic,No,Yes,No,1
CF-10459,Female,0,7,Month-to-month,Electronic check,40.38,268.71,DSL,No,Yes,No,1
CF-10460,Female,0,52,Month-to-month,Mailed check,19.67,922.37,No,Yes,Yes,Yes,1
CF-10461,Male,1,10,One year,Credit card,31.56,341.35,DSL,No,Yes,Yes,1
CF-10462,Female,0,54,One year,Mailed check,65.05,3214.29,Fiber optic,No,No,No,0
CF-10463,Male,0,30,Month-to-month,Electronic check,45.35,1382.72,DSL,Yes,No,No,0
CF-10464,Female,0,0,Two year,Electronic check,75.85,71.09,Fiber optic,No,Yes,No,0
CF-10465,Male,0,70,Two year,Electronic check,36.12,2674.04,DSL,No,No,No,0
CF-10466,Female,0,12,Two year,Mailed check,86.67,1108.45,Fiber optic,Yes,Yes,Yes,0
CF-10467,Female,0,43,Month-to-month,Bank transfer,44.78,1967.42,DSL,No,Yes,Yes,1
CF-10468,Male,0,13,Month-to-month,Electronic check,43.0,595.21,No,No,Yes,No,1
CF-10469,Male,1,68,Two year,Electronic check,62.66,4220.15,Fiber optic,No,No,Yes,0
CF-10470,Female,1,53,Month-to-month,Electronic check,86.45,5150.23,Fiber optic,Yes,No,No,1
CF-10471,Female,0,58,One year,Electronic check,48.57,2915.01,DSL,No,No,No,0
CF-10472,Male,0,31,One year,Credit card,68.72,1993.91,Fiber optic,No,Yes,No,0
CF-10473,Female,0,34,Month-to-month,Electronic check,78.86,2665.63,Fiber optic,No,No,No,0
CF-10474,Male,1,46,One year,Electronic check,91.93,4147.8,Fiber optic,Yes,Yes,Yes,1
CF-10475,Male,0,57,Two year,Mailed check,85.87,4772.1,Fiber optic,Yes,Yes,No,0
CF-10476,Female,0,61,One year,Electronic check,59.46,3230.16,DSL,No,No,Yes,0
CF-10477,Male,0,1,Month-to-month,Electronic check,34.4,34.85,DSL,Yes,No,Yes,1
CF-10478,Male,0,48,Two year,Mailed check,77.42,3370.02,Fiber optic,Yes,Yes,No,0
CF-10479,Female,0,7,Month-to-month,Electronic check,67.28,394.89,DSL,Yes,No,Yes,0
CF-10480,Female,0,21,One year,Electronic check,86.21,1754.94,Fiber optic,No,No,Yes,0
CF-10481,Male,0,60,Two year,Bank transfer,82.86,4696.4,Fiber optic,No,No,No,0
CF-10482,Female,0,18,One year,Mailed check,58.1,981.28,DSL,No,No,No,0
CF-10483,Male,0,58,Month-to-month,Electronic check,60.75,2832.24,Fiber optic,No,Yes,Yes,1
CF-10484,Male,0,33,Month-to-month,Credit card,54.16,1678.17,DSL,No,No,No,0
CF-10485,Male,0,16,Month-to-month,Electronic check,32.58,510.64,No,No,Yes,Yes,1
CF-10486,Female,0,24,Month-to-month,Credit card,48.07,1098.25,DSL,Yes,Yes,Yes,0
CF-10487,Female,0,38,Month-to-month,Credit card,70.66,2720.63,DSL,No,No,No,0
CF-10488,Female,0,55,One year,Mailed check,86.77,5123.4,Fiber optic,Yes,No,Yes,0
CF-10489,Female,0,44,Month-to-month,Electronic check,58.27,2617.68,Fiber optic,No,Yes,No,0
CF-10490,Male,0,68,One year,Credit card,88.43,6323.42,Fiber optic,Yes,No,No,0
CF-10491,Male,0,63,Two year,Mailed check,40.52,2697.11,DSL,No,No,No,0
CF-10492,Female,0,54,Month-to-month,Electronic check,33.48,1679.32,No,No,No,No,0
CF-10493,Male,0,44,One year,Mailed check,89.93,4021.6,Fiber optic,Yes,Yes,Yes,0
CF-10494,Female,0,21,One year,Mailed check,72.62,1600.83,Fiber optic,No,Yes,No,0
CF-10495,Male,1,30,Month-to-month,Credit card,98.52,2848.73,Fiber optic,Yes,Yes,No,0
CF-10496,Female,0,8,Month-to-month,Bank transfer,55.46,418.2,DSL,No,Yes,Yes,0
CF-10497,Female,0,27,Two year,Credit card,39.55,1091.16,DSL,No,Yes,No,0
CF-10498,Female,0,67,Two year,Bank transfer,52.63,3177.48,DSL,Yes,Yes,No,0
CF-10499,Female,0,31,One year,Bank transfer,27.65,792.62,No,No,Yes,Yes,1
CF-10500,Female,1,8,Two year,Mailed check,74.72,567.87,Fiber optic,No,Yes,Yes,0
CF-10501,Female,0,47,Two year,Credit card,50.99,2437.34,DSL,Yes,No,Yes,0
CF-10502,Female,0,70,Month-to-month,Credit card,47.33,3323.49,DSL,No,No,Yes,1
CF-10503,Male,0,63,One year,Credit card,68.41,4533.69,Fiber optic,No,Yes,No,0
CF-10504,Male,0,20,Month-to-month,Bank transfer,18.0,336.49,No,No,No,Yes,0
CF-10505,Female,0,33,Two year,Bank transfer,87.15,2678.87,Fiber optic,Yes,Yes,No,0
CF-10506,Male,0,38,Month-to-month,Electronic check,29.1,1129.5,DSL,No,Yes,No,1
CF-10507,Female,0,18,Month-to-month,Credit card,45.06,764.1,DSL,Yes,No,Yes,0
CF-10508,Male,1,19,Two year,Electronic check,18.0,326.2,No,No,Yes,Yes,0
CF-10509,Male,0,17,Month-to-month,Electronic check,32.16,480.34,DSL,No,Yes,Yes,1
CF-10510,Female,0,72,One year,Mailed check,81.84,5936.38,Fiber optic,No,Yes,Yes,0
CF-10511,Male,0,54,Month-to-month,Bank transfer,52.0,3039.6,DSL,Yes,No,Yes,0
CF-10512,Female,0,61,Two year,Mailed check,51.67,2925.7,DSL,Yes,No,Yes,0
CF-10513,Female,1,59,Two year,Electronic check,35.16,2180.86,DSL,No,Yes,No,0
CF-10514,Male,0,70,Month-to-month,Electronic check,48.1,3321.33,DSL,Yes,Yes,No,0
CF-10515,Female,1,7,One year,Electronic check,81.39,503.68,Fiber optic,No,Yes,Yes,0
CF-10516,Male,0,64,Month-to-month,Mailed check,46.53,2788.28,DSL,No,No,Yes,1
CF-10517,Male,0,4,One year,Electronic check,30.4,113.41,No,No,Yes,No,1
CF-10518,Male,0,34,One year,Bank transfer,93.69,3093.11,Fiber optic,Yes,No,Yes,1
CF-10519,Male,0,43,Two year,Electronic check,51.73,2258.14,DSL,Yes,No,No,0
CF-10520,Female,0,26,Month-to-month,Mailed check,18.0,515.24,No,No,Yes,Yes,0
CF-10521,Female,0,10,Month-to-month,Electronic check,40.19,363.37,DSL,No,No,No,0
CF-10522,Female,0,14,One year,Mailed check,29.12,391.75,No,Yes,Yes,Yes,0
CF-10523,Female,0,60,One year,Credit card,78.01,4382.17,Fiber optic,Yes,Yes,Yes,0
CF-10524,Male,0,23,Month-to-month,Electronic check,20.51,431.12,No,Yes,Yes,Yes,1
CF-10525,Male,0,22,Month-to-month,Mailed check,78.63,1722.47,Fiber optic,No,No,Yes,1
CF-10526,Male,0,67,Month-to-month,Bank transfer,75.87,5032.91,DSL,Yes,No,No,0
CF-10527,Female,0,10,Two year,Electronic check,49.61,437.15,DSL,Yes,No,Yes,0
CF-10528,Male,1,66,Month-to-month,Credit card,46.97,3072.4,DSL,No,Yes,Yes,0
CF-10529,Male,0,67,Month-to-month,Credit card,18.19,1118.4,No,Yes,Yes,Yes,0
CF-10530,Male,0,43,Two year,Bank transfer,65.19,2777.13,DSL,Yes,No,No,0
CF-10531,Male,1,12,Month-to-month,Credit card,54.87,702.01,DSL,No,Yes,No,0
CF-10532,Female,0,11,One year,Mailed check,85.25,954.43,Fiber optic,No,Yes,Yes,1
CF-10533,Female,0,20,Month-to-month,Mailed check,66.24,1325.66,DSL,Yes,No,No,0
CF-10534,Male,0,42,Two year,Electronic check,43.15,1736.68,DSL,No,No,No,0
CF-10535,Male,1,11,One year,Electronic check,82.28,899.66,Fiber optic,Yes,No,Yes,0
CF-10536,Male,0,33,Two year,Electronic check,69.39,2344.36,DSL,Yes,Yes,Yes,0
CF-10537,Male,0,8,Month-to-month,Mailed check,28.69,233.62,No,No,Yes,Yes,1
CF-10538,Male,0,39,Month-to-month,Mailed check,27.03,1037.35,DSL,No,Yes,Yes,0
CF-10539,Female,0,1,One year,Electronic check,51.09,51.25,DSL,No,No,No,1
CF-10540,Female,0,51,Month-to-month,Bank transfer,72.76,3380.53,Fiber optic,No,Yes,Yes,0
CF-10541,Female,1,4,Month-to-month,Electronic check,62.08,234.9,DSL,Yes,Yes,Yes,1
CF-10542,Male,0,14,Month-to-month,Electronic check,81.67,1180.49,Fiber optic,No,Yes,No,1
CF-10543,Male,0,12,Two year,Electronic check,62.34,778.39,Fiber optic,No,No,Yes,0
CF-10544,Male,0,60,One year,Bank transfer,56.42,3370.36,DSL,Yes,No,No,0
CF-10545,Male,1,3,One year,Mailed check,79.9,258.57,Fiber optic,No,No,No,1
CF-10546,Male,0,31,One year,Bank transfer,88.27,2792.41,Fiber optic,Yes,Yes,Yes,0
CF-10547,Female,0,43,Month-to-month,Electronic check,52.18,2189.92,DSL,No,No,Yes,1
CF-10548,Female,0,37,Month-to-month,Mailed check,91.46,3102.52,Fiber optic,No,Yes,Yes,1
CF-10549,Female,0,49,Month-to-month,Credit card,88.73,4679.61,Fiber optic,Yes,Yes,No,1
CF-10550,Female,0,58,One year,Electronic check,78.21,4700.48,Fiber optic,No,Yes,Yes,0
CF-10551,Male,0,28,Month-to-month,Mailed check,64.33,1977.58,DSL,Yes,No,No,0
CF-10552,Female,0,60,Two year,Electronic check,98.18,6597.76,Fiber optic,No,Yes,No,0
CF-10553,Female,0,23,Two year,Electronic check,62.24,1306.67,DSL,Yes,No,Yes,0
CF-10554,Male,0,71,Month-to-month,Mailed check,55.86,3620.77,DSL,Yes,No,No,0
CF-10555,Female,0,36,One year,Electronic check,88.89,2618.3,Fiber optic,Yes,Yes,Yes,0
CF-10556,Male,0,53,Month-to-month,Mailed check,25.3,1401.38,No,No,No,Yes,0
CF-10557,Female,0,63,Two year,Credit card,85.17,5523.4,Fiber optic,Yes,No,No,0
CF-10558,Male,0,57,Two year,Electronic check,66.49,3774.27,DSL,No,Yes,Yes,0
CF-10559,Male,0,62,Two year,Electronic check,78.26,4446.64,Fiber optic,Yes,No,No,0
CF-10560,Female,0,39,Month-to-month,Credit card,57.39,2203.87,DSL,No,Yes,No,1
